504,-1800677132945039166830463177507754585266379503826991151092966034031576449133878587142596465305242073160144152559961898077078097501165163926688621532562053786332313051581764169357553522652874187792692396402130149762806987993277139084391032030046378044998249662099092714127575238051587028714174701755384004616631602375127554782384747315933204589349029147149516932515107635948095098164610210913536208041544450420100527704419751371323572700724631061364176730785513373102292249369445493318934314234224568935547305550656813935645001939035328053977546993164816506035208503720862965294463401376513971725070845847755610266543649189247439588435678329734616774448010477321232208947899575788038500962386042680131078463676696610992661373557922895517318715229936758650701,22187634681030
506,3407092664000888021203452531321854097505574771780010323140115243639329695760641501216890274687602915403500330881286718226524973566279456800400995134023663766304189552732495113127402966740937585046378308097118696467145417064767837733510564449576436746093048912312056149374551847538467854985306221689031067872127875563501593887856208806316695135594877531447824003167096036065617575705056557384022148460627515690208386807704103923921927218191582002317705749682277713972085609961797345781490424738543548344071197524236264188717806472578552246183743814096068932014761972317033941959670114396114234500931393882909952332774975285733817488641743474162149675896597913803331622535127687151459453007625739740586548355715148750010148880114637554413024765424290583,6486
508,-52330872178864919159062934248811034677716346435451171579625680157504590875649650612604071777425057835576694786058730875910671528004523387504518166814277738052868766866355057576748290359718969833452822491290378051432150449875893578677161725044098600023286511690481099580507383765244539884609683069965610545535720187021317978962117739273816300866637103926903577096852506972785978366778165411897640281470897335963093004160986149712861282324545139248731784241707150208210973241489236159298771028866236477155299508578436092419084781731382688534659597130973002574127128838580705882780124058350777061662396371643479550445807460673182703996222427053489945756261651236145314233440795152480496528484684484783377509237409326975075232834132368554805879249824492525509,15270
510,33242069394936347841416452736699473427024172138845682019256576584119765871190312926606100656637908214423969569484651870584454499241507744956940778895391539107083764018592997271437966124168906294468533029528366336963948950374238950107488306060566590126749853866854830453845258555855047785657680603517954774581467944730197051859476737155017727889337947707074200002710653424029485315372953356563089252705065809361030808343082143705610918949319677129142905096758815602111688895068434563700079775055764612171351726142160801487301473752028348109382050140650202453637215003346583729252911026192674908235270003351956741037837298762012702317383887345712556891668990317718217392336674707264997388324092541227765928407061361719176124984332381749616812108779909330327830755,1475166
512,-19574090030244434047213351246572287349889224090386105332085530021565212468309629078867733735082393179869360807348367069978848976650308351642234932679401041693373523083884636419791481410049596925094734909075722364890598079520710349410498082492443132331727391159087801199795999981412721502899511443450789947024862600168168142673409305962634689502298433085733432678101898354175041732136336805601649931124766200234393846083129971259028671079883947611022235924234367655079017649320478568127235277626555274100732608797872995058244863960865024164628482909246406276310802734955042229966804956539569782508945050791832760086043325797818433262717417889163900766948683071025772992337715877718869786571877810172471257113404842472203190786613590614226393093167710566161135264769,131070
514,5984808793592019071251637705639237012665034751468238111630335377609785723336070982378286418024225681281626410225515065228397902150289621812250810050066713773137305297561881349925259814592218358693284064924138179550537643713173549079240512847652044362198021481696935137262912855751675971206048699430621377704335929946858886599525522767412796544594312493895730432672117789950613433051224768884345819401535426025094832732693352787549517647248433642893799072513242825793109661296142041096418992861647022071290587539066270814851821043847232935810713510671077324193385224732158432654589178822740086968512399377268040349081257115406529446007290293312976943015861418307127771290664470891625392551366150283915791140376237220432528560560396842964137537614815594687897259007,6
516,-3171063754130662024524418208962167067839045665148673268688919788201122137993583170971808364662074274232666642053133416092689792604211548622761248164434705090369709712064325733752984791992995166295609910020711239553079790654718521438346662873716045934093264127240248286977372996484267736259265008438815998984993336599316663270012023125012925214851790655351808172000672749838840693509655263266601401037528301896401650239914332804014938251599783809089361608341378084286920983943097636310860163773870739980391209823884437560448434440200611799173871557105368827962979286668722271636912267960931855169772297597292043759562073364001053592129443037821577438519092603891356839904444624214933377703308448877887265978135387594080421289664078487170109243854104577168788777527205195143,472290
518,273280120135903400796020253856496684011788906317364748953085333993961201260103100240458401853886188153815729448551782636694969615369921631309790968386191316441784908017981662481469984984167042448669367248157448891503875887451536439734237831153280451449416018604604766043854195342721279546881034771821254740522985524013298494222843478038262936400568637590829723962229916157673134572264808025853029183736196477170743136876861347086019061648771011440314259278873592910071332879887012089047348037711009115437776321582669271597906200622918591149153504310087714501499195741647501615811271701261514080038678771942746736185575324689976357305256911162281729889368248612935815145764264376288803018064102298711008322925121890227372020995066241641153616485840062558888315856481206999,6
520,-15238788428605039378115047740536176804744567206667015273138665811936692401854938405838569364075998824220469141187088855638530878988136135319459512241969322936054349829360703375345376810354436271719677891043872577529784018194689598522436288937138335018202318283345082383679491434519114921168761309340363181574377119858546985793819404059166287930359067460156279862548079893608415891765800532767931587051491191292999534306031712249512782532969062501087104696613607997651856092534274938155634110698340371323359964245551053589097908706914112812993613987014493133848964717508266531939188324895544881815213543990830716909231300022370961250882369322358639313176875466799030845939901373969474799475354197376777647985632239823850663381353339891722507727003481892612429872120342512898069057384453,48942109590
522,52816891283770605830077313331325789955558710696010957259309916992608464599553601004164441698832027454322034763661693020779573599472311554568849875071790019787050620902841007240148701905754808785000458860323773087347981419699929543448193106713776496284107398113095480898620685833840352675013723575236537189257924190093984849739023291378611276456223939354491128704514238280550106193234350647361868367416876774790024674680222528279157734701378989561563691117830705929496218169940721931851924015375348720429393651228375905390161938965947257218549658382698320728298498834652132730439501740226639576334501780433382797745216592563966046711397430192165221772484001795125540602705007126518637806490789572495829953718618948715519020409362715121908839845068242809457961462253873037690356310131011,24623886
524,-117480689361211447313166166251468009699623620454033000216107989040817903547201604849842869006326350982666775508399353499159203374500285888028447665181130108241126172167265986373064691330530553024545765476110712894561169729072048098673803229242910482386856970956568830040163881098991269512281296124417734272552022576687786356962609072212836896669778015016245778355013380888419277861827003621062644161968802514468533744167950366538463316869812931658475867856655072350049487587289390473130318039550347659178734481501648621396798501613546563272272704829159777680214124833778561525567662120386659779981866925304959142290233687496668297602084940618943320049850094716256329797604439611200357006052235483000447850393635260429885343381872766018447878560995989244128205649813558581691382994627263,7890
526,624922331312776473211378904153389829248973306126285038561741107081420976896525537385643705333526763797786358447120246174604555658992998043496072157747024812232350202780442603988225504946101054051661947279251877978889787914507425007059014379105059050080892493923329971127871558484129692266997214231422939497821275958312524972071295653314997165691359417693165165197558722682436343466845938272292369295435336576723143069179064001414719858458622191463865616166613658973530269861409308522003562719626332284828056988947988712694494533014209801757219138142932589205687989733073245175370157778846928499077678366695372554280745592938157075898431595570739719329594212273234574957664704878574178987844560659396962992842215167838977644596061384309307907333496206835233208684597271417843187595652103,6
528,-4672655990954839727182789331684755237834285507423963336884147799519175436273732254955879819142241895493860287798232014575611082898902754832341321973148625966840791876440313670580607382894622829503843025713838701891174266939268132646719705817644560470340153831933636852129336125409755916693365550931828487993121082015657955371528439473548434002466717913952335044024396994493575320039613233883990121104963585659956375487723200594996147237107827547685363506391821101773022047300781845387306617023644855853425140033428338607683729246063478782511534824593436516644787689470072408943075405713608970657285530930211555514094423302176024475598533778184193277126776158978895476899604148694904598292029749388690660651931551523149851560783893779010603199577460480607922177403015050448976145877354014922894271503,6365085090
530,36817908413010803398509588732877269625137726906083650287817517530107470500695285349472123380514365935078839438344466400848515329756406032515164693946879104606546202537909958193401389763718959409817044412151210208559503870021018465608232451954302847873087047205992822435311040347574916206895930896485351574554258211988636826293914893271488345415912540598101855918273666347914064105580451823989599341876736830664390042035163126654892476751456202225423628916458797486573439171702236779587801319076436089424466243488556684022179323104282377234009970994445607857011848305345344470728847609669767493888251595755152498185525483674212914626503074658909340865656701536596935866858799840380832774730872375222250326017795168130904890503970553801632058318637966915598284381440795284308145231580399576973574855,7062
532,-32456155026455675360769905111180654622508404843762530841247660453239800770668973012867664180175163984858456776032922618591751896662991039519464608583859082132273770709610634041625641467598288952475313266353385501831211835207085524953724544644532820179539688619760497628286736719168248207139942843410731126177177620301665071512430494461836373239009273797313871491581599808076123462671306548360928341916252282132924203215535378621665023296439299234488278952881221480832478979891246496808283914007023125300000123955751041426956064851910536565906869167100057739455234685986507613545939322527274811378866649653003975155189636356612880949696578635081530573335812504038257688874621239224100548372996586676217328068475714642391572425539761785774784367839748175278335122646185615511073543896904071545643689429,870
534,2022035924433823188054937332388940414231368246000031572487127075647937222495239409244199173197317303835935709038932011277916762259303354595639372151520975991223219830408513701112796270986444021581902256560856252953496150104891955346324838387410848571031150278405824133869811569887447584150558933922498270240375681483793954573204045041260184253511784638007775539666301500346131129959877773535647108148757333765720976412285520327369929452298850887917377514115608147200819239121557185326211776689798789923768514243727556185500853168843483960336383958278590853351856133850118672384840316598185331921698656558788781123180230703458579441607101061715172422690996009146610551808977017032386714311317878120978407042589516503818496358013263651987713431663738193546421305435586518335365531551312509697969065357260851,7518
536,-15765905371031816991016168745985921399465223598953169464857737857167065352327697327892848826222444689835763985871829060261843423642779073760519271344765936992199892222732330969593488352729514888675684087463396334653356058140817941385320583123214358305279797745913780309211345103002802683684358327894348857436840475494249145132191715265518749110724432648585465791414764261715503653007585904095941848649857764097368186961136590573813312638808625873101145107303397935713485505108730968874984914732495519801963889006601334821370651061926648784332201054179719104091690089363328503566416438330985529437752445281733695496666751699226768372872862817335217209326347261257508684687769055003164001753794911071344684335674790233909371175753451937237660541847973151979396416384385140903041826399574392074661696204780295469,8070
538,85781464384830033800920099278532694776644061602046561861142995062395560333187007345554287528952755692280440007882552551960617983412025978053063746377626274495673635040968852339965017845469947323739823480671130708176222573569115272742053285601451813179286295036391672278339952309963493610916241392781793698985242603977648035336901407983711948381010812821108540655257853670793689113889320794071185769613990963196939786051409222705953719573439801552921800394473384665942132331604172897450226514450972314368863956972483417626576497225768905672109194380395319341181314454846350462163205278848768966701430493969621667484760656073673206136810533272080293246296628728103939992505103216710887242716794845947895338292938878327936459830851647668380536703772173214394640845293602528467252571710530587103307343085568380559,6
540,-12171351609243598146631088080985321595410760217930796403637441217548561659496768565425899392102260935071065297940048299063791797225962328790917181672783341224767509482269026218667327294712840945355622359123603940204695669253755345808151066406578718609964731286873393068504144451317925298631227284899392887131171548186226665413539605492197008355839131648537673126698226747732577116410021376468656522074560317117491683373719072710206033579095031803281234863070273013055696980678785319755776714505696596252672773784016581730948548106095646904438644744398006675783628732869093543033593688634341858070832257680608312802225649261445854510121988008553172137446540352097812849340552022425879982042563503883542339132103346721332386992885521224501387626282095562546007302026827084498790745776150005311172070377227975782150829619623449640152487,115471236091149548610
542,4697351496563216369039601858939210405967639931455080113827251539715361944797287867254319537407319373016498237760713177278138570077149070167902367956836589928342087041151605002319517032739690353307717343778169168769619302710532264830158504635954868694771269371923705243639709056775171899907914138831258799050991981949151825306116877382439062190694048877898292839219266288472502159976894454552287537220440747975368015433296336387787137255274324177031874937984422031370753423352915186194677698125745346293250902759939044729376293137493841789790497724102188023276079766026530587614295384652523815104830542054146237245318257844637027604811829663808515704854054530521893504888253347638251056606906027343148639914686242808741717596663708389523869389861859906049909520844299447669484168665761423650431175604890691800389004391,6
544,-409290387023473775248835260647129861970758042011901661056499746406028216126982834198487752471014106649176794240098617857389400930953608525626221694384037343964702719118752298209027307440804070988372510063045266328653725489832706189871898791657973653618019014682959688096828231352596514169595826928309856981850745774527642819584555960181656273465218274925766212793449648123487204056899859517711924277445767485052015257453057444536683409436010085672496154332849462743365282782408311691807207406079597664739736590127610914003332863961309794445416405322682578414997085527992423560016915501437653580184395684332131354110550486864695196624049604532977996195803867969807522409772049040415367170563619717157493419819344585193889525287893198108048649416883437659718958760708562501685944958930128768621210729203638757125376903167632329,69870
546,3445897643935893913355348265433237598244381836555397457114664070670570065842444132278675845822502311156590707729651745431607078436655000053783613246806340696462708184603211997532579401874331985028504487125885791951630947869078049772775507936289086452623560440969114255482191029257925644141053674409767972830103755850240488880000471525223715372269588662527663226499567896120074082843462853371803237694862153432052896648059217879499631409650070210023181374364219516303407227801699203863854712949245241932192252739776361798695356884210426876547321378550936587084858365908524483491218368643194686159330965367471963518620876023237685660731420986914118787203671863610512167776253057904949556261018857562980791634597691431979674537380808579719575775338659603426161646918585700163883740291345524983531838815070138776450866906420237295560119,78042678
548,-10057721652543862907389496468574329907482184435101302015719486039156334756782622213411394638896047545208471597437358688322270250435446485993348183601688629696413203609360509115136881729592114766492884963564454326057145160963345836969078000700716483265641995485536911383365150791476009403046858133168450623098887441427375663030348914150853962507911136675756817597623849253244012376477389339020724309259621296518506009819517180413228489419137463219655376390995507318403823578598618301809556621008692289488206821586124887094994405674191903779855167061252872037642332161277840582214617596287061552028157366732169264079134601106360756818860832735080246025233720611664119846884174710459149216142286898946338153987252272413548517049105529078237919081828159991557972850907149623451558165674602459470229143931492203265278088277283294483001,30
550,3892471365521782032237640229737977423210491331582483417918691830705492817482205291331688098697693130365656264445918868404393380855153761082365922662676896349260370510305553464332524251529949058852243753324970742153759757627234479497611356830169910317539359240537252510885951806727940586466406302607695117040362098402246176941387978430926217191333509082326459632886940293345312704620928106155478829790174234644035375911018797150196509379481546511833986209578085251687992815210429328616524891407707389583570464832538553519488677308069721509456088943390720521769459319084663756060082471411724921499509907785187844900767221898700870783139695246837940304546076735508356082681608337922685251949305791840285956359511001159093513588278590410486730438415748604182413208038321853489746458643971788600052919596530988245088868714017818659968470075,1518
552,-97597719297712954419297065072476484857650613432550406209463790187576752054930212409307609378910541079190304643495954121999353772151261549948190393378660557118540484536692953548056923362073761926530937196186608073257991632349725226823248865884355977485743967024941439805795678137893624201567622026057726239663831253419458506817657710425103938784469702409754991214522748621180918527981799543971819965570183266204766346031779684819319620044149412521558990093233832972765056517676362698434056534469834873485585160042427007536530214733810647205890920571873320040086954443739958192451881490196299605517925544332501703902969279708025973968512765020128841136035735702319987171302081424963136852024771100787585869194001866466960279752691662854130060793691348367161180080171354594583561921113739576805669709547717448994546491959442145090731089412565670931,4940319930
554,919837274385564027108565804168805091879316978599242889907304637320299689877933321046930079211451569937589987795952943086943729605812867340752730202735145642157546758460115114580238782460597691880138858556875841569424962824745542414759852566985562912734749045106643099685895960056459267158137629157553840131662199201100001363654265148800047409464167938369568934612206186111290512337982038182481478102520055673865423358394279934388121652755235623456785704645178321997100452371325527893907356067815190333955704851395804521190238279144814666423533134090014633209022724585156981635894351670764122832311070831774284690372533616445660310351023913044219520966996362909438553835176008798327143054692110041392886286623054663775742929101832318179516524224917879469521062407835632599593048476814887660233310505932812251166021252402118918189575083711727,6
556,-20023695941767234604809302513321574301543637835426463870006382105766480730314902540436699796895722585664700684896640067283214487879223430747101566088611348587408410963954704064350857240706219686103219067078230585092154932814251612979457960796494940845849173878702149203851057439649964566504390475710852759682526940192491333472279476292082596230613334327194567271392405484411227828237736648563841730637001292391399823767835054767501899270965093286050599823810897127318257706601313386232400671377751827635601017102041865262675835738943383134098935878014171312186729805713920621846910524108297958126616434160643630363946618755382308119647886431848799752368662596666036311637284763098902480881460323176028237438713811390572624063256394458014194955847673780602728634247307733814803964928023113761478241998304666178648519679133216787444267139410390691157,16710
558,7528359345681027935543704452601439108806116010971579155546963735121846679134656386034467199624718069773193074248332365443492388634099883691874248248650573484158539374152286510873717109457017765530920162137646377132081942627694826703210554990879482161225848507967806789349243235622622992904461924760331307969677544916118232924352815689928683724785891187411209002410967177686163542931630657629042028494282943793022262961021365670015638905391408837964320761185283154556786898685427157529839438621428815159779683670930289918942919219393799565172311794277536348678478759925141898541494168287693542580429897443762522971387181928928376996381872406361731549028579372946091582358850425250092379412508014132848646822440622423109222611038909394582062978015920036426213688667745956530676072788505332508965977288825720507482857057525319526472592451371566512425827,798
560,-1124929680738236847117747381532243069487447091583275609127407522022609251832041378380296674168116340882307062154805164862612178672282933178669553705746307542641369365450303844494534673736682122513332793200548506624544471474550156512439762911471549552293845807469952625121106942021076713175043611884082977040496712493918883269034242034224749464214727800779825142403358037901244950631693416564335425448697215373065578844530439204641664414119937960394840839259257622170047901127720847932464305038796467864728562372851774734658837090725389767731427923431611886529941415676484770574398431195211011076760245327508756073074813762358720380438063596428888935229246926185566436604106588288890725770884980911628419275864002604647453129862254046174211701213966255417173046208936946027571690973978282698632376164533835301012074557384841145080245840719413599215535273112085963209,15037922004270
562,2018071889293022394361282043531516872200020780147997721449326447843842904458124040319694919242716222295517426679724669814538691590749901232583244642385817034419095143927135405483207166551310148556380441548480993429231827875779597109241531461096480372608261346356711780884982927464351227013360086816568147315130594534514181012948884108109809882432866806391272570120954240064724334279106538671271267173832304256774453898662615371583028109475995316393440092687970931792789467601898016640052578905633887887672260433861159119073311959941315374488839368919063704576570772368090899135090945217161370287372750105792417348267022697853200601861906623827376786465695040615645592193275436958161465819513005111313951739420415384906354618714137124553531268707699351832368222690263563846375126230505068426025553466479619157307634297607494981755990820870157027966119107700013,3378
564,-3712392036529339896593467620706397405463566881769230828501320214775153641069972242111175488407771229757162615957283751000026116892543574395472289900431546625853852526533456003970253274334282513920898877393154598857022957811153905355517668604748898101752145542322759254364743110289234568440928933457726960772535263733301648081660197474850441493887631957369820539802337071308312202792347672402835712401545724433667242130732155786180187165734730040620956398938321069965252398088018436381743699666864463859854670523675128930405404118784989476472955388253680572059292020783628646875203972598099038587160652988859496322386522131125640868286532668870455444800290722448283019237674875520067401094542223792521644174694476287031551568609998738672919059525293594649879068630329088226432394969792704394115490618170281123035361237178804315742084310922554805774430111785345928753,772590
566,233539928281682397144228763604675584426582129698587509237197645477617193438672144538618049985987758635228852250818157089951549837534430955113719241445933642459216372141884653950874840134705722491469961456522529082617589693998456963620858352860292319843195908355357649433794531419937783240366595403310433292809004747435067892014584550340146491427319452853235899859188695839724373253041805566790600408363217985778616020469664637898510899443796669465717217483480222650770778341841593290683800814951952086740603773927067300292044562535918813620072914495855687855763602749814085749579255440589277654058253130612382298920013338007492132443803459376748400442157535565868044766616562196913015267903318435354647498759396772318730186233659165614126921527143666045718036703137967415196488844163292732143279078561708210776046862978305153880506024859310948059607952076902572023,6
568,-5420196995365946774640701997278978744365318700353500622682320874737275118475797356922630682692024657642189427374680503940159866593826808827899421076683918894074358435120621944790551380744816358886528681747763190314171048576593498935865743178956221340311089096870037990493268354490316741575056756489263425273806502884623822103030428832277145947285386887711105864664418357765968634919674428358111535082281254486646020345617562489417873547977517317003717724709272547963267307405948622989618682959486175692599333707757217863475028966155900373583886833998058685439737238650988190920607579214486355002042867839236561324364054620211340397627488088968782514075371861562054069519219041701867911884946611808451519137788471075071578591960156987264728728258261312242315297992908616833578245242532478691860532764435298952070294349881920885031784858916215062993105693549715846551468569,17070
570,4074572786264219143469192900120238996600461609211000034099325785851406081522788953499013400828072592995079481107428634032317095784370000296894194929746402375190904082980542664489576379498899257882769036855523373981679529964842242102536456913793572640484272412210045540055550174796566443364139558126435665024592713421108509220549369168561322031465073995868223774497250734750783195394931491397565813920639786998709940911175642154653041708488735827933671721701573803713446058025396584678999698380657866730526042017128396520101056449003761896274073326819242926158887048806638690142258048002755600510109871251004489693094895768745471902687029557677413130676192354344537372992147648846754200074366275668647927733154336727464674305848486918037912187072416391133128297410790963324410890318816445280592830609252122487635083134777856635683576335429819224942651690543385535103039143066710545,1561971642
572,-789234926341422253085971846760849325046100383265585519250468786674681319770916367671428214847821734817119018862819068165448127134317182065223048376744498149570148057578541140978457124114304769525095904212367848729923094706544671553165805558598990955086468233694684521490706410450323155090744193330337503423306486376258131340422966930381283826016011810540028978988154074090954172596523138592349259273954780646475583562010292304259002773876575918362503910582518210516650399494836383108209142575190189432617400291856116957069397001744021857153108110152256850258778559995897803168813836670635574443327627977826559039784936076799578534817018090612624254749218726416252610059803133273300885776633152898243253736549028208078154083083801169652868397914680405217619144573079796499062973485482374739964693028127993428997512429964797617732865536949004089947068698455896117876484325482410619,36570
574,89540075468412134189489891054646961764433293381433185018855965376764053934681810272214021468365701068529763062961626523824745643651890632383826805341345789739052329519173554476817984645777641305887327592918199141981667687784031939924884607020106720834071471863939848587847345985612531289964539876176563398176389470552077333316129004423834167607451626213358144913636997028841266651605282410443523393661695499094464459666436113942321255604963280978838399727605774371359761153294762661100532052833403606276606527481327343046957098631324041978395767078894374539282761507432642022563047408490666373893586799262278082305362117875973867487722230965335658336883354480005772596155718228414308260674281212818393496182823453456510538649433910057977507436815609382466186078710719659208244219747909435046508593501036891743215423389474938432691397219367483487451627154833791551148136734990093221,498
576,-38807289881532469022078038805443936994330523214318196735637683263662583940392605557282712533282516756666919539426266422557684134014238407199317916915480727656244111995712685835047924808932860056093375623731999779267212410249827044330151392935511662971534087898484760737220746917126027575902708937602628325122514356595433782966605998317885889559051990233360748106207368435373718345187380951970082615325480069222905346178961860766621215940324196970733329049528965752060174318363840549774016678339354995241220862439538209659705474784926366311930153972076044017076505163570729397562384645930326761213832040478500582877417304825409742138224911986943065886130599606602783960854405787504142823460840304226632283722460423002359183104394885957530215032230648576752112045075407602245021860265575873377614298930845430388239374813274723340683819295169402934423419832790566792561775366448094077182269546990219181,25727323650731430
578,76456404374547568962535823340522068834644927640173049161417691836626944910285272012832647014104895847683424165459557887917510763903366385684671407581904954786069129625322396390646877295244064962122242792898611677889163993524286946352135604681198729353357654956994487225972629658339684006741272675346675730141290537850822364563920876030528447783608097817034367033425595795892296566731849597807670929984190248648882874081322363379640459580537900987473062332968938910633461966244631407435385222853866708978110089187501755408664595498468797040255821984595866374388997462146265638138510910046951750618130949533004155623095222889700213811819286015587220588578210729985578585680643897799494466478810612789264101163035931142901836938424340175361229368877523737196011486173494844721915045304308211738941673293736821856828921594991830628771752738827711079972763638351163810308806638474895438775679,6
580,-2110451575512625858198809958449596679764906814836057034201418876024678595827268376847982574304626867924619943754416042327501145793867448891494589946080335096859258590566432652497634866444744653395610521435021783823771823630877556239081465337445258686102513818089249112213562276178873221433766018290437431153495805376010550920942027074022973404589112810377874054716669637655819085361612949692003472194741837434862090082705306905786555733808375526286767715784901034377285291592360302359469342626554313010656660884837917661107438575000776433351536932602316179559078216457496561464001154693106642600705304537664909396942078343281617538536954296877999384753112173226709888836191580962116408808247838381821597844616234512289372921879806438846148097792143102246372711739103155918170228201670588825014421827377310189221825133629685161643828280989839367141402025366326559349026535835606329956118300218049,19470
582,38994029049050579414561575498649314660388540383814676149709695556880566175281245690907958060292652045838309050922476115105581355279751414021086954995038922380340882822110432918349101529369228894005153720887757613082076653750177570969209671111416315124387760048427991590687566540690274347687681235719206243942734998322615946503588853855131902104935240217969507893968136148929220138712160754574536522273550331964615156035124161625023704302555833647574506294493044992273847998893188378952258398599134242445365426587184929022140301451954971887685473007343614094671964390445653577442908305926788885376566383345069043450620573225168488091803631840922726929941315842032340871615324970582129839115610660088821212928733646700828366940593072244372892975839970835561813548016375073826259977750501231362985377274965534955340772336359889003534025005789545973984457862405194971461669153950462276063814122913377,42
584,-70381636494801248843782868551007693130071864397663503612736573300057649805227115208487798860177317543991711699013824079350141481989208700654482628186525482301693762923475687436746934487679442604567273558972710870926712476340755886255695145701498933070613274828010375037689169698418638755085393057209893090180940002106642281967181274643082018489174577379964810939263017948442637865098737422732303450562498842294533723770681855664872930984691688877586325164125496507328911752141952281014351303126666676752084871168578975483173623537565814659388711588339118843954939993745321157296252168036543285913523638973791012374476110668822738731559371466121747880865702181425181053904030331288871719554804130482349233578225832626355274548151858594000669528450379250715504443806380633455433896690293886145388700714248326563884355058277505564176009284158858662301917854894988101924728004191978596080362551169917696293,8790
586,244880150023689417851569872635647637024597274141996121710500373483959778134465362888553147153601305230433519724259816948413513752427863659546445392963997483728601960673580722140004104162696031048697888717780655734372514592831917140699091334720766054643485626137741080947808019349119679929259647219272744758193793203013470832331404795691778911098027429848059753960123828595665578844950471219605576709611351664945220428806982887233408034985515902644135911076403828980912577191158064997993558578409561692457674428234975483009425498206467167158855848979568274132531324674903579184081822660487117401274955208037679340313607197474741162846378770767738913689498041311406420585511042745916848724220308908834930585593486456056200660041139918156370312109455496111843132879388573015533681857897436289296726890667031941311177162515265667487866831307936241470906027060817819461200182415421609257484954079225869807742021,3522
588,-407676096824069796402509817445917748634821745414963766161974576002090849358593663694401003605297202558666159323985995344127987467925073708460859785988617048783598856991424455561132216187944669065351773070321496412513906145790161772321166337598493313515362017732061990635349221932925232524265751114732030907754602807278109829510670083818397163311811043450379402326864754800400102998198678941422063650040082323201192061858562707678730174179400893792423564941189975455333880317486656751099841626289274368620995257302745427909303699422618702544315817214418682819984913760647495771206837826007009425045326941885502491349056017139096139227743899135412114326071511372975767026262087914975597005083384362747226997194225101069840059178213278932977678378461658235484684301039576813869123872576976359981667236651770400446757157843634652630326592012051723663958894282115257161339112601024773890615175207513447796813539857023969,670649070
590,353159933920923640148308058830731815633794363002599330815821655526863571316927710458029528268025536923713623477804946105123346797437149076276998814013435640126610340215264971119171698230336386230702822699227009108343756952768538458052170606383900471822908498298935853901909134352067918414327461675541262948939556957236257017619479099887927014779975804399420113729878704191899089806218149131127575967980609799526558521625857882820227597394733588337521052981494327670901555944977865409532187152816271762447903437167518973778441314097036483500517706661267209009136757154286811787375307633094483921764494031155363467015088967418678339573264369181939976786960649883444407237223030117614509477198016280927905141481098788916645591499598227031580540242709473972797097467008740366860616044501709246125167829963123354958870223546654752556304460518996788597023301189557869390542915167479645785033684717770396284623069988045,66
592,-2136919096349081027269835409593640948156705654619128018845340472501002151125272833749804451874670140263700532460602637946999778065501079225176805688108626474250191983130652519314238680590139958513297878999805282504335767206037465459929078716734107847287470817213852122705966018728599895473334600619095403265757155389358813893215675682950446749265635450247341884653458104366032083633998345831764834719931106876932563616288890070367814429760290631112296874698725318567732700759148099405850225715566863515772259332104691204637497105033010635875342567101836945078885603796131898146860585007714286826786310997742577919535972555292633819900525377509956992152709256134537552568594093828279984095346840431894013067288425338191473378553325710038971646234539139804240036524342625724277086736354119986204437406602288330851417663906420839409329624463622982338734450720625176025003513159877146112604070531738592778847586396893846054469,45062070
594,103542095569540287363449206089017325853194627680282163948800616086890629518794422724881285683203655626550847419760695463389526152512158437330672247729901557178972045169826440757428827743249851212088971218823605220239284974222739031107871724766258393227003107694055957732789506340748065412389013087542761113817091641305068574175570965574213584518977258539902792488524648828199894745454936313586385963381306653252872757652514041564663529579951497930737198856221253042937962941430529245932400748710504685184566985952107355347191655865459932325895793107743154974461795605062061778394664346272538231518044594509514317304185995912817413765060138987167917307865624256520821328191058364108789514202746008506152556581708309638123317064669174333637774930214111313309238438267484977861547600652580507094335988595794086904391313442717139088783869103752036163778572391136913759464596087307133820205711460281773406037410619696151281644860209,244713882
596,-114020538384834865558282298730806944768408442602816245434773803952680564631047883262979673350022204254537018428680165192325286149373243573308326887767011429136922699778153104912665990053003674118991799280580350701640487583643638783946304250561839315889963979908939398102250041851491409233685646851041837081176306268576753102930670765071518505708028059236757351308466715782860670858176347736163833076475299516147707682413410857778655167734848051940692432857997453272102470141991443557575732644893165096896091431501008033211766423373049955341440928448411526626334445244777866403156652942097088267833682099613567312108229756403922347027491212802596755665595237180265285928118673111348415230669476263294022534789227843412894759269519250184333303805308885339569268714947057393469717481152044911214599756160059850497327916154573828564863836369001293047159176149730576324834372628587274522655932579445271289490178906196047725435801,30
598,5805685978238098325781247413523980462537384691573103008809238300906770988295022177356554273842865414629597617175777742691375357883482819450016239297860120685236679970562437370860708848111710663531771962490121436603208140855247262533308555403407798072976267636744498840908673663925786296540751686660717727222504469101373902186807589263009047502893333529985153632269955023928620469648554453328749750137113039741521649473655820610170762322085207911187423452817488933910963217010305838200800119802446551213543140068760539191710503515598861007305722166740367980326428103422134679605003596624175375613715637869637083145243965611785741515184675332201055159650525425258176361690514577479754366117945684976186813766290752041313218042055724298246812912756748566249262763055175786885601490703095003598287672296888646452640653906823448218827076169957052961271604417650602140540880442522168191806419996178244599870658105137244235781656230669567,168918
